,Código,Estado,UF,Data,CA,CN,OA,ON,Data mmmovel,CA mmovel,OA mmovel,ON mmovel,CN mmovel,Dia x,CAx,OAx,ONx,CNx,CA mmmovelx,OA mmmovelx,ON mmmovelx,CN mmmovelx
3050,42,Santa Catarina,SC,2020-04-05,379.0,23.0,10.0,0.0,2020-04-05,288.2857142857143,5.142857142857143,1.2857142857142858,26.0,13.0,379.0,10.0,0.0,23.0,288.2857142857143,5.142857142857143,1.2857142857142858,26.0
3051,42,Santa Catarina,SC,2020-04-06,417.0,38.0,11.0,1.0,2020-04-06,316.57142857142856,6.428571428571429,1.2857142857142858,28.285714285714285,14.0,417.0,11.0,1.0,38.0,316.57142857142856,6.428571428571429,1.2857142857142858,28.285714285714285
3052,42,Santa Catarina,SC,2020-04-07,457.0,40.0,15.0,4.0,2020-04-07,348.2857142857143,8.285714285714286,1.8571428571428572,31.714285714285715,15.0,457.0,15.0,4.0,40.0,348.2857142857143,8.285714285714286,1.8571428571428572,31.714285714285715
3053,42,Santa Catarina,SC,2020-04-08,501.0,44.0,17.0,2.0,2020-04-08,384.57142857142856,10.428571428571429,2.142857142857143,36.285714285714285,16.0,501.0,17.0,2.0,44.0,384.57142857142856,10.428571428571429,2.142857142857143,36.285714285714285
3054,42,Santa Catarina,SC,2020-04-09,693.0,192.0,18.0,1.0,2020-04-09,443.42857142857144,12.285714285714286,1.8571428571428572,58.857142857142854,17.0,693.0,18.0,1.0,192.0,443.42857142857144,12.285714285714286,1.8571428571428572,58.857142857142854
3055,42,Santa Catarina,SC,2020-04-10,717.0,24.0,18.0,0.0,2020-04-10,502.85714285714283,14.142857142857142,1.8571428571428572,59.42857142857143,18.0,717.0,18.0,0.0,24.0,502.85714285714283,14.142857142857142,1.8571428571428572,59.42857142857143
3056,42,Santa Catarina,SC,2020-04-11,732.0,15.0,21.0,3.0,2020-04-11,556.5714285714286,15.714285714285714,1.5714285714285714,53.714285714285715,19.0,732.0,21.0,3.0,15.0,556.5714285714286,15.714285714285714,1.5714285714285714,53.714285714285715
3057,42,Santa Catarina,SC,2020-04-12,776.0,44.0,24.0,3.0,2020-04-12,613.2857142857143,17.714285714285715,2.0,56.714285714285715,20.0,776.0,24.0,3.0,44.0,613.2857142857143,17.714285714285715,2.0,56.714285714285715
3058,42,Santa Catarina,SC,2020-04-13,826.0,50.0,26.0,2.0,2020-04-13,671.7142857142857,19.857142857142858,2.142857142857143,58.42857142857143,21.0,826.0,26.0,2.0,50.0,671.7142857142857,19.857142857142858,2.142857142857143,58.42857142857143
3059,42,Santa Catarina,SC,2020-04-14,853.0,27.0,28.0,2.0,2020-04-14,728.2857142857143,21.714285714285715,1.8571428571428572,56.57142857142857,22.0,853.0,28.0,2.0,27.0,728.2857142857143,21.714285714285715,1.8571428571428572,56.57142857142857
3060,42,Santa Catarina,SC,2020-04-15,884.0,31.0,29.0,1.0,2020-04-15,783.0,23.428571428571427,1.7142857142857142,54.714285714285715,23.0,884.0,29.0,1.0,31.0,783.0,23.428571428571427,1.7142857142857142,54.714285714285715
3061,42,Santa Catarina,SC,2020-04-16,926.0,42.0,30.0,1.0,2020-04-16,816.2857142857143,25.142857142857142,1.7142857142857142,33.285714285714285,24.0,926.0,30.0,1.0,42.0,816.2857142857143,25.142857142857142,1.7142857142857142,33.285714285714285
3062,42,Santa Catarina,SC,2020-04-17,962.0,36.0,31.0,1.0,2020-04-17,851.2857142857143,27.0,1.8571428571428572,35.0,25.0,962.0,31.0,1.0,36.0,851.2857142857143,27.0,1.8571428571428572,35.0
3063,42,Santa Catarina,SC,2020-04-18,975.0,13.0,32.0,1.0,2020-04-18,886.0,28.571428571428573,1.5714285714285714,34.714285714285715,26.0,975.0,32.0,1.0,13.0,886.0,28.571428571428573,1.5714285714285714,34.714285714285715
3064,42,Santa Catarina,SC,2020-04-19,1025.0,50.0,35.0,3.0,2020-04-19,921.5714285714286,30.142857142857142,1.5714285714285714,35.57142857142857,27.0,1025.0,35.0,3.0,50.0,921.5714285714286,30.142857142857142,1.5714285714285714,35.57142857142857
3065,42,Santa Catarina,SC,2020-04-20,1063.0,38.0,35.0,0.0,2020-04-20,955.4285714285714,31.428571428571427,1.2857142857142858,33.857142857142854,28.0,1063.0,35.0,0.0,38.0,955.4285714285714,31.428571428571427,1.2857142857142858,33.857142857142854
3066,42,Santa Catarina,SC,2020-04-21,1091.0,28.0,37.0,2.0,2020-04-21,989.4285714285714,32.714285714285715,1.2857142857142858,34.0,29.0,1091.0,37.0,2.0,28.0,989.4285714285714,32.714285714285715,1.2857142857142858,34.0
3067,42,Santa Catarina,SC,2020-04-22,1115.0,24.0,39.0,2.0,2020-04-22,1022.4285714285714,34.142857142857146,1.4285714285714286,33.0,30.0,1115.0,39.0,2.0,24.0,1022.4285714285714,34.142857142857146,1.4285714285714286,33.0
3068,42,Santa Catarina,SC,2020-04-23,1170.0,55.0,42.0,3.0,2020-04-23,1057.2857142857142,35.857142857142854,1.7142857142857142,34.857142857142854,31.0,1170.0,42.0,3.0,55.0,1057.2857142857142,35.857142857142854,1.7142857142857142,34.857142857142854
3069,42,Santa Catarina,SC,2020-04-24,1209.0,39.0,42.0,0.0,2020-04-24,1092.5714285714287,37.42857142857143,1.5714285714285714,35.285714285714285,32.0,1209.0,42.0,0.0,39.0,1092.5714285714287,37.42857142857143,1.5714285714285714,35.285714285714285
3070,42,Santa Catarina,SC,2020-04-25,1235.0,26.0,42.0,0.0,2020-04-25,1129.7142857142858,38.857142857142854,1.4285714285714286,37.142857142857146,33.0,1235.0,42.0,0.0,26.0,1129.7142857142858,38.857142857142854,1.4285714285714286,37.142857142857146
3071,42,Santa Catarina,SC,2020-04-26,1337.0,102.0,43.0,1.0,2020-04-26,1174.2857142857142,40.0,1.1428571428571428,44.57142857142857,34.0,1337.0,43.0,1.0,102.0,1174.2857142857142,40.0,1.1428571428571428,44.57142857142857
3072,42,Santa Catarina,SC,2020-04-27,1476.0,139.0,44.0,1.0,2020-04-27,1233.2857142857142,41.285714285714285,1.2857142857142858,59.0,35.0,1476.0,44.0,1.0,139.0,1233.2857142857142,41.285714285714285,1.2857142857142858,59.0
3073,42,Santa Catarina,SC,2020-04-28,1995.0,519.0,44.0,0.0,2020-04-28,1362.4285714285713,42.285714285714285,1.0,129.14285714285714,36.0,1995.0,44.0,0.0,519.0,1362.4285714285713,42.285714285714285,1.0,129.14285714285714
3074,42,Santa Catarina,SC,2020-04-29,2085.0,90.0,46.0,2.0,2020-04-29,1501.0,43.285714285714285,1.0,138.57142857142858,37.0,2085.0,46.0,2.0,90.0,1501.0,43.285714285714285,1.0,138.57142857142858
3075,42,Santa Catarina,SC,2020-04-30,2394.0,309.0,48.0,2.0,2020-04-30,1675.857142857143,44.142857142857146,0.8571428571428571,174.85714285714286,38.0,2394.0,48.0,2.0,309.0,1675.857142857143,44.142857142857146,0.8571428571428571,174.85714285714286
3076,42,Santa Catarina,SC,2020-05-01,2104.0,-290.0,50.0,2.0,2020-05-01,1803.7142857142858,45.285714285714285,1.1428571428571428,127.85714285714286,39.0,2104.0,50.0,2.0,-290.0,1803.7142857142858,45.285714285714285,1.1428571428571428,127.85714285714286
3077,42,Santa Catarina,SC,2020-05-02,2346.0,242.0,52.0,2.0,2020-05-02,1962.4285714285713,46.714285714285715,1.4285714285714286,158.71428571428572,40.0,2346.0,52.0,2.0,242.0,1962.4285714285713,46.714285714285715,1.4285714285714286,158.71428571428572
3078,42,Santa Catarina,SC,2020-05-03,2519.0,173.0,52.0,0.0,2020-05-03,2131.285714285714,48.0,1.2857142857142858,168.85714285714286,41.0,2519.0,52.0,0.0,173.0,2131.285714285714,48.0,1.2857142857142858,168.85714285714286
3079,42,Santa Catarina,SC,2020-05-04,2623.0,104.0,55.0,3.0,2020-05-04,2295.1428571428573,49.57142857142857,1.5714285714285714,163.85714285714286,42.0,2623.0,55.0,3.0,104.0,2295.1428571428573,49.57142857142857,1.5714285714285714,163.85714285714286
3080,42,Santa Catarina,SC,2020-05-05,2795.0,172.0,58.0,3.0,2020-05-05,2409.4285714285716,51.57142857142857,2.0,114.28571428571429,43.0,2795.0,58.0,3.0,172.0,2409.4285714285716,51.57142857142857,2.0,114.28571428571429
3081,42,Santa Catarina,SC,2020-05-06,2917.0,122.0,59.0,1.0,2020-05-06,2528.285714285714,53.42857142857143,1.8571428571428572,118.85714285714286,44.0,2917.0,59.0,1.0,122.0,2528.285714285714,53.42857142857143,1.8571428571428572,118.85714285714286
3082,42,Santa Catarina,SC,2020-05-07,3082.0,165.0,63.0,4.0,2020-05-07,2626.5714285714284,55.57142857142857,2.142857142857143,98.28571428571429,45.0,3082.0,63.0,4.0,165.0,2626.5714285714284,55.57142857142857,2.142857142857143,98.28571428571429
3083,42,Santa Catarina,SC,2020-05-08,3205.0,123.0,63.0,0.0,2020-05-08,2783.8571428571427,57.42857142857143,1.8571428571428572,157.28571428571428,46.0,3205.0,63.0,0.0,123.0,2783.8571428571427,57.42857142857143,1.8571428571428572,157.28571428571428
3084,42,Santa Catarina,SC,2020-05-09,3372.0,167.0,64.0,1.0,2020-05-09,2930.4285714285716,59.142857142857146,1.7142857142857142,146.57142857142858,47.0,3372.0,64.0,1.0,167.0,2930.4285714285716,59.142857142857146,1.7142857142857142,146.57142857142858
3085,42,Santa Catarina,SC,2020-05-10,3429.0,57.0,65.0,1.0,2020-05-10,3060.4285714285716,61.0,1.8571428571428572,130.0,48.0,3429.0,65.0,1.0,57.0,3060.4285714285716,61.0,1.8571428571428572,130.0
3086,42,Santa Catarina,SC,2020-05-11,3529.0,100.0,69.0,4.0,2020-05-11,3189.8571428571427,63.0,2.0,129.42857142857142,49.0,3529.0,69.0,4.0,100.0,3189.8571428571427,63.0,2.0,129.42857142857142
3087,42,Santa Catarina,SC,2020-05-12,3733.0,204.0,73.0,4.0,2020-05-12,3323.8571428571427,65.14285714285714,2.142857142857143,134.0,50.0,3733.0,73.0,4.0,204.0,3323.8571428571427,65.14285714285714,2.142857142857143,134.0
3088,42,Santa Catarina,SC,2020-05-13,3828.0,95.0,73.0,0.0,2020-05-13,3454.0,67.14285714285714,2.0,130.14285714285714,51.0,3828.0,73.0,0.0,95.0,3454.0,67.14285714285714,2.0,130.14285714285714
3089,42,Santa Catarina,SC,2020-05-14,4332.0,504.0,78.0,5.0,2020-05-14,3632.5714285714284,69.28571428571429,2.142857142857143,178.57142857142858,52.0,4332.0,78.0,5.0,504.0,3632.5714285714284,69.28571428571429,2.142857142857143,178.57142857142858
3090,42,Santa Catarina,SC,2020-05-15,4562.0,230.0,79.0,1.0,2020-05-15,3826.4285714285716,71.57142857142857,2.2857142857142856,193.85714285714286,53.0,4562.0,79.0,1.0,230.0,3826.4285714285716,71.57142857142857,2.2857142857142856,193.85714285714286
3091,42,Santa Catarina,SC,2020-05-16,4678.0,116.0,81.0,2.0,2020-05-16,4013.0,74.0,2.4285714285714284,186.57142857142858,54.0,4678.0,81.0,2.0,116.0,4013.0,74.0,2.4285714285714284,186.57142857142858
3092,42,Santa Catarina,SC,2020-05-17,4776.0,98.0,83.0,2.0,2020-05-17,4205.428571428572,76.57142857142857,2.5714285714285716,192.42857142857142,55.0,4776.0,83.0,2.0,98.0,4205.428571428572,76.57142857142857,2.5714285714285716,192.42857142857142
3093,42,Santa Catarina,SC,2020-05-18,5175.0,399.0,85.0,2.0,2020-05-18,4440.571428571428,78.85714285714286,2.2857142857142856,235.14285714285714,56.0,5175.0,85.0,2.0,399.0,4440.571428571428,78.85714285714286,2.2857142857142856,235.14285714285714
3094,42,Santa Catarina,SC,2020-05-19,5413.0,238.0,91.0,6.0,2020-05-19,4680.571428571428,81.42857142857143,2.5714285714285716,240.0,57.0,5413.0,91.0,6.0,238.0,4680.571428571428,81.42857142857143,2.5714285714285716,240.0
3095,42,Santa Catarina,SC,2020-05-20,5499.0,86.0,94.0,3.0,2020-05-20,4919.285714285715,84.42857142857143,3.0,238.71428571428572,58.0,5499.0,94.0,3.0,86.0,4919.285714285715,84.42857142857143,3.0,238.71428571428572
3096,42,Santa Catarina,SC,2020-05-21,5610.0,111.0,98.0,4.0,2020-05-21,5101.857142857143,87.28571428571429,2.857142857142857,182.57142857142858,59.0,5610.0,98.0,4.0,111.0,5101.857142857143,87.28571428571429,2.857142857142857,182.57142857142858
3097,42,Santa Catarina,SC,2020-05-22,6458.0,848.0,100.0,2.0,2020-05-22,5372.714285714285,90.28571428571429,3.0,270.85714285714283,60.0,6458.0,100.0,2.0,848.0,5372.714285714285,90.28571428571429,3.0,270.85714285714283
3098,42,Santa Catarina,SC,2020-05-23,6607.0,149.0,103.0,3.0,2020-05-23,5648.285714285715,93.42857142857143,3.142857142857143,275.57142857142856,61.0,6607.0,103.0,3.0,149.0,5648.285714285715,93.42857142857143,3.142857142857143,275.57142857142856
3099,42,Santa Catarina,SC,2020-05-24,6696.0,89.0,105.0,2.0,2020-05-24,5922.571428571428,96.57142857142857,3.142857142857143,274.2857142857143,62.0,6696.0,105.0,2.0,89.0,5922.571428571428,96.57142857142857,3.142857142857143,274.2857142857143
3100,42,Santa Catarina,SC,2020-05-25,6875.0,179.0,109.0,4.0,2020-05-25,6165.428571428572,100.0,3.4285714285714284,242.85714285714286,63.0,6875.0,109.0,4.0,179.0,6165.428571428572,100.0,3.4285714285714284,242.85714285714286
3101,42,Santa Catarina,SC,2020-05-26,7016.0,141.0,121.0,12.0,2020-05-26,6394.428571428572,104.28571428571429,4.285714285714286,229.0,64.0,7016.0,121.0,12.0,141.0,6394.428571428572,104.28571428571429,4.285714285714286,229.0
3102,42,Santa Catarina,SC,2020-05-27,7372.0,356.0,126.0,5.0,2020-05-27,6662.0,108.85714285714286,4.571428571428571,267.57142857142856,65.0,7372.0,126.0,5.0,356.0,6662.0,108.85714285714286,4.571428571428571,267.57142857142856
3103,42,Santa Catarina,SC,2020-05-28,8000.0,628.0,131.0,5.0,2020-05-28,7003.428571428572,113.57142857142857,4.714285714285714,341.42857142857144,66.0,8000.0,131.0,5.0,628.0,7003.428571428572,113.57142857142857,4.714285714285714,341.42857142857144
3104,42,Santa Catarina,SC,2020-05-29,8530.0,530.0,134.0,3.0,2020-05-29,7299.428571428572,118.42857142857143,4.857142857142857,296.0,67.0,8530.0,134.0,3.0,530.0,7299.428571428572,118.42857142857143,4.857142857142857,296.0
3105,42,Santa Catarina,SC,2020-05-30,8780.0,250.0,136.0,2.0,2020-05-30,7609.857142857143,123.14285714285714,4.714285714285714,310.42857142857144,68.0,8780.0,136.0,2.0,250.0,7609.857142857143,123.14285714285714,4.714285714285714,310.42857142857144
3106,42,Santa Catarina,SC,2020-05-31,9037.0,257.0,143.0,7.0,2020-05-31,7944.285714285715,128.57142857142858,5.428571428571429,334.42857142857144,69.0,9037.0,143.0,7.0,257.0,7944.285714285715,128.57142857142858,5.428571428571429,334.42857142857144
3107,42,Santa Catarina,SC,2020-06-01,9498.0,461.0,146.0,3.0,2020-06-01,8319.0,133.85714285714286,5.285714285714286,374.7142857142857,70.0,9498.0,146.0,3.0,461.0,8319.0,133.85714285714286,5.285714285714286,374.7142857142857
3108,42,Santa Catarina,SC,2020-06-02,9660.0,162.0,148.0,2.0,2020-06-02,8696.714285714286,137.71428571428572,3.857142857142857,377.7142857142857,71.0,9660.0,148.0,2.0,162.0,8696.714285714286,137.71428571428572,3.857142857142857,377.7142857142857
3109,42,Santa Catarina,SC,2020-06-03,10034.0,374.0,152.0,4.0,2020-06-03,9077.0,141.42857142857142,3.7142857142857144,380.2857142857143,72.0,10034.0,152.0,4.0,374.0,9077.0,141.42857142857142,3.7142857142857144,380.2857142857143
3110,42,Santa Catarina,SC,2020-06-04,10533.0,499.0,156.0,4.0,2020-06-04,9438.857142857143,145.0,3.5714285714285716,361.85714285714283,73.0,10533.0,156.0,4.0,499.0,9438.857142857143,145.0,3.5714285714285716,361.85714285714283
3111,42,Santa Catarina,SC,2020-06-05,10846.0,313.0,159.0,3.0,2020-06-05,9769.714285714286,148.57142857142858,3.5714285714285716,330.85714285714283,74.0,10846.0,159.0,3.0,313.0,9769.714285714286,148.57142857142858,3.5714285714285716,330.85714285714283
3112,42,Santa Catarina,SC,2020-06-06,11285.0,439.0,166.0,7.0,2020-06-06,10127.57142857143,152.85714285714286,4.285714285714286,357.85714285714283,75.0,11285.0,166.0,7.0,439.0,10127.57142857143,152.85714285714286,4.285714285714286,357.85714285714283
3113,42,Santa Catarina,SC,2020-06-07,11565.0,280.0,171.0,5.0,2020-06-07,10488.714285714286,156.85714285714286,4.0,361.14285714285717,76.0,11565.0,171.0,5.0,280.0,10488.714285714286,156.85714285714286,4.0,361.14285714285717
3114,42,Santa Catarina,SC,2020-06-08,11742.0,177.0,177.0,6.0,2020-06-08,10809.285714285714,161.28571428571428,4.428571428571429,320.57142857142856,77.0,11742.0,177.0,6.0,177.0,10809.285714285714,161.28571428571428,4.428571428571429,320.57142857142856
3115,42,Santa Catarina,SC,2020-06-09,12192.0,450.0,179.0,2.0,2020-06-09,11171.0,165.71428571428572,4.428571428571429,361.7142857142857,78.0,12192.0,179.0,2.0,450.0,11171.0,165.71428571428572,4.428571428571429,361.7142857142857
3116,42,Santa Catarina,SC,2020-06-10,12594.0,402.0,184.0,5.0,2020-06-10,11536.714285714286,170.28571428571428,4.571428571428571,365.7142857142857,79.0,12594.0,184.0,5.0,402.0,11536.714285714286,170.28571428571428,4.571428571428571,365.7142857142857
3117,42,Santa Catarina,SC,2020-06-11,12953.0,359.0,186.0,2.0,2020-06-11,11882.42857142857,174.57142857142858,4.285714285714286,345.7142857142857,80.0,12953.0,186.0,2.0,359.0,11882.42857142857,174.57142857142858,4.285714285714286,345.7142857142857
3118,42,Santa Catarina,SC,2020-06-12,13165.0,212.0,191.0,5.0,2020-06-12,12213.714285714286,179.14285714285714,4.571428571428571,331.2857142857143,81.0,13165.0,191.0,5.0,212.0,12213.714285714286,179.14285714285714,4.571428571428571,331.2857142857143
3119,42,Santa Catarina,SC,2020-06-13,13296.0,131.0,193.0,2.0,2020-06-13,12501.0,183.0,3.857142857142857,287.2857142857143,82.0,13296.0,193.0,2.0,131.0,12501.0,183.0,3.857142857142857,287.2857142857143
3120,42,Santa Catarina,SC,2020-06-14,13360.0,64.0,195.0,2.0,2020-06-14,12757.42857142857,186.42857142857142,3.4285714285714284,256.42857142857144,83.0,13360.0,195.0,2.0,64.0,12757.42857142857,186.42857142857142,3.4285714285714284,256.42857142857144
3121,42,Santa Catarina,SC,2020-06-15,13960.0,600.0,199.0,4.0,2020-06-15,13074.285714285714,189.57142857142858,3.142857142857143,316.85714285714283,84.0,13960.0,199.0,4.0,600.0,13074.285714285714,189.57142857142858,3.142857142857143,316.85714285714283
3122,42,Santa Catarina,SC,2020-06-16,14402.0,442.0,212.0,13.0,2020-06-16,13390.0,194.28571428571428,4.714285714285714,315.7142857142857,85.0,14402.0,212.0,13.0,442.0,13390.0,194.28571428571428,4.714285714285714,315.7142857142857
3123,42,Santa Catarina,SC,2020-06-17,15015.0,613.0,216.0,4.0,2020-06-17,13735.857142857143,198.85714285714286,4.571428571428571,345.85714285714283,86.0,15015.0,216.0,4.0,613.0,13735.857142857143,198.85714285714286,4.571428571428571,345.85714285714283
3124,42,Santa Catarina,SC,2020-06-18,15573.0,558.0,222.0,6.0,2020-06-18,14110.142857142857,204.0,5.142857142857143,374.2857142857143,87.0,15573.0,222.0,6.0,558.0,14110.142857142857,204.0,5.142857142857143,374.2857142857143
3125,42,Santa Catarina,SC,2020-06-19,16322.0,749.0,234.0,12.0,2020-06-19,14561.142857142857,210.14285714285714,6.142857142857143,451.0,88.0,16322.0,234.0,12.0,749.0,14561.142857142857,210.14285714285714,6.142857142857143,451.0
3126,42,Santa Catarina,SC,2020-06-20,17108.0,786.0,237.0,3.0,2020-06-20,15105.714285714286,216.42857142857142,6.285714285714286,544.5714285714286,89.0,17108.0,237.0,3.0,786.0,15105.714285714286,216.42857142857142,6.285714285714286,544.5714285714286
3127,42,Santa Catarina,SC,2020-06-21,17582.0,474.0,246.0,9.0,2020-06-21,15708.857142857143,223.71428571428572,7.285714285714286,603.1428571428571,90.0,17582.0,246.0,9.0,474.0,15708.857142857143,223.71428571428572,7.285714285714286,603.1428571428571
3128,42,Santa Catarina,SC,2020-06-22,17937.0,355.0,256.0,10.0,2020-06-22,16277.0,231.85714285714286,8.142857142857142,568.1428571428571,91.0,17937.0,256.0,10.0,355.0,16277.0,231.85714285714286,8.142857142857142,568.1428571428571
3129,42,Santa Catarina,SC,2020-06-23,19244.0,1307.0,263.0,7.0,2020-06-23,16968.714285714286,239.14285714285714,7.285714285714286,691.7142857142857,92.0,19244.0,263.0,7.0,1307.0,16968.714285714286,239.14285714285714,7.285714285714286,691.7142857142857
3130,42,Santa Catarina,SC,2020-06-24,20921.0,1677.0,279.0,16.0,2020-06-24,17812.428571428572,248.14285714285714,9.0,843.7142857142857,93.0,20921.0,279.0,16.0,1677.0,17812.428571428572,248.14285714285714,9.0,843.7142857142857
3131,42,Santa Catarina,SC,2020-06-25,21951.0,1030.0,289.0,10.0,2020-06-25,18723.571428571428,257.7142857142857,9.571428571428571,911.1428571428571,94.0,21951.0,289.0,10.0,1030.0,18723.571428571428,257.7142857142857,9.571428571428571,911.1428571428571
3132,42,Santa Catarina,SC,2020-06-26,22947.0,996.0,298.0,9.0,2020-06-26,19670.0,266.85714285714283,9.142857142857142,946.4285714285714,95.0,22947.0,298.0,9.0,996.0,19670.0,266.85714285714283,9.142857142857142,946.4285714285714
3133,42,Santa Catarina,SC,2020-06-27,23808.0,861.0,304.0,6.0,2020-06-27,20627.14285714286,276.42857142857144,9.571428571428571,957.1428571428571,96.0,23808.0,304.0,6.0,861.0,20627.14285714286,276.42857142857144,9.571428571428571,957.1428571428571
3134,42,Santa Catarina,SC,2020-06-28,24364.0,556.0,312.0,8.0,2020-06-28,21596.0,285.85714285714283,9.428571428571429,968.8571428571429,97.0,24364.0,312.0,8.0,556.0,21596.0,285.85714285714283,9.428571428571429,968.8571428571429
3135,42,Santa Catarina,SC,2020-06-29,25056.0,692.0,324.0,12.0,2020-06-29,22613.0,295.57142857142856,9.714285714285714,1017.0,98.0,25056.0,324.0,12.0,692.0,22613.0,295.57142857142856,9.714285714285714,1017.0
3136,42,Santa Catarina,SC,2020-06-30,26354.0,1298.0,341.0,17.0,2020-06-30,23628.714285714286,306.7142857142857,11.142857142857142,1015.7142857142857,99.0,26354.0,341.0,17.0,1298.0,23628.714285714286,306.7142857142857,11.142857142857142,1015.7142857142857
3137,42,Santa Catarina,SC,2020-07-01,27279.0,925.0,347.0,6.0,2020-07-01,24537.0,316.42857142857144,9.714285714285714,908.2857142857143,100.0,27279.0,347.0,6.0,925.0,24537.0,316.42857142857144,9.714285714285714,908.2857142857143
3138,42,Santa Catarina,SC,2020-07-02,28575.0,1296.0,362.0,15.0,2020-07-02,25483.285714285714,326.85714285714283,10.428571428571429,946.2857142857143,101.0,28575.0,362.0,15.0,1296.0,25483.285714285714,326.85714285714283,10.428571428571429,946.2857142857143
3139,42,Santa Catarina,SC,2020-07-03,30261.0,1686.0,376.0,14.0,2020-07-03,26528.14285714286,338.0,11.142857142857142,1044.857142857143,102.0,30261.0,376.0,14.0,1686.0,26528.14285714286,338.0,11.142857142857142,1044.857142857143
3140,42,Santa Catarina,SC,2020-07-04,31931.0,1670.0,383.0,7.0,2020-07-04,27688.571428571428,349.2857142857143,11.285714285714286,1160.4285714285713,103.0,31931.0,383.0,7.0,1670.0,27688.571428571428,349.2857142857143,11.285714285714286,1160.4285714285713
3141,42,Santa Catarina,SC,2020-07-05,32969.0,1038.0,393.0,10.0,2020-07-05,28917.85714285714,360.85714285714283,11.571428571428571,1229.2857142857142,104.0,32969.0,393.0,10.0,1038.0,28917.85714285714,360.85714285714283,11.571428571428571,1229.2857142857142
3142,42,Santa Catarina,SC,2020-07-06,33822.0,853.0,406.0,13.0,2020-07-06,30170.14285714286,372.57142857142856,11.714285714285714,1252.2857142857142,105.0,33822.0,406.0,13.0,853.0,30170.14285714286,372.57142857142856,11.714285714285714,1252.2857142857142
3143,42,Santa Catarina,SC,2020-07-07,35343.0,1521.0,420.0,14.0,2020-07-07,31454.285714285714,383.85714285714283,11.285714285714286,1284.142857142857,106.0,35343.0,420.0,14.0,1521.0,31454.285714285714,383.85714285714283,11.285714285714286,1284.142857142857
3144,42,Santa Catarina,SC,2020-07-08,36810.0,1467.0,432.0,12.0,2020-07-08,32815.857142857145,396.0,12.142857142857142,1361.5714285714287,107.0,36810.0,432.0,12.0,1467.0,32815.857142857145,396.0,12.142857142857142,1361.5714285714287
3145,42,Santa Catarina,SC,2020-07-09,38408.0,1598.0,447.0,15.0,2020-07-09,34220.57142857143,408.14285714285717,12.142857142857142,1404.7142857142858,108.0,38408.0,447.0,15.0,1598.0,34220.57142857143,408.14285714285717,12.142857142857142,1404.7142857142858
3146,42,Santa Catarina,SC,2020-07-10,40106.0,1698.0,459.0,12.0,2020-07-10,35627.0,420.0,11.857142857142858,1406.4285714285713,109.0,40106.0,459.0,12.0,1698.0,35627.0,420.0,11.857142857142858,1406.4285714285713
3147,42,Santa Catarina,SC,2020-07-11,42026.0,1920.0,485.0,26.0,2020-07-11,37069.142857142855,434.57142857142856,14.571428571428571,1442.142857142857,110.0,42026.0,485.0,26.0,1920.0,37069.142857142855,434.57142857142856,14.571428571428571,1442.142857142857
3148,42,Santa Catarina,SC,2020-07-12,43031.0,1005.0,497.0,12.0,2020-07-12,38506.57142857143,449.42857142857144,14.857142857142858,1437.4285714285713,111.0,43031.0,497.0,12.0,1005.0,38506.57142857143,449.42857142857144,14.857142857142858,1437.4285714285713
3149,42,Santa Catarina,SC,2020-07-13,43815.0,784.0,517.0,20.0,2020-07-13,39934.142857142855,465.2857142857143,15.857142857142858,1427.5714285714287,112.0,43815.0,517.0,20.0,784.0,39934.142857142855,465.2857142857143,15.857142857142858,1427.5714285714287
3150,42,Santa Catarina,SC,2020-07-14,46050.0,2235.0,534.0,17.0,2020-07-14,41463.71428571428,481.57142857142856,16.285714285714285,1529.5714285714287,113.0,46050.0,534.0,17.0,2235.0,41463.71428571428,481.57142857142856,16.285714285714285,1529.5714285714287
3151,42,Santa Catarina,SC,2020-07-15,47976.0,1926.0,569.0,35.0,2020-07-15,43058.857142857145,501.14285714285717,19.571428571428573,1595.142857142857,114.0,47976.0,569.0,35.0,1926.0,43058.857142857145,501.14285714285717,19.571428571428573,1595.142857142857
3152,42,Santa Catarina,SC,2020-07-16,49781.0,1805.0,588.0,19.0,2020-07-16,44683.57142857143,521.2857142857143,20.142857142857142,1624.7142857142858,115.0,49781.0,588.0,19.0,1805.0,44683.57142857143,521.2857142857143,20.142857142857142,1624.7142857142858
3153,42,Santa Catarina,SC,2020-07-17,51549.0,1768.0,646.0,58.0,2020-07-17,46318.28571428572,548.0,26.714285714285715,1634.7142857142858,116.0,51549.0,646.0,58.0,1768.0,46318.28571428572,548.0,26.714285714285715,1634.7142857142858
3154,42,Santa Catarina,SC,2020-07-18,52531.0,982.0,662.0,16.0,2020-07-18,47819.0,573.2857142857143,25.285714285714285,1500.7142857142858,117.0,52531.0,662.0,16.0,982.0,47819.0,573.2857142857143,25.285714285714285,1500.7142857142858
3155,42,Santa Catarina,SC,2020-07-19,53336.0,805.0,685.0,23.0,2020-07-19,49291.142857142855,600.1428571428571,26.857142857142858,1472.142857142857,118.0,53336.0,685.0,23.0,805.0,49291.142857142855,600.1428571428571,26.857142857142858,1472.142857142857
3156,42,Santa Catarina,SC,2020-07-20,54414.0,1078.0,694.0,9.0,2020-07-20,50805.28571428572,625.4285714285714,25.285714285714285,1514.142857142857,119.0,54414.0,694.0,9.0,1078.0,50805.28571428572,625.4285714285714,25.285714285714285,1514.142857142857
